ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-06T14:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T15:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T16:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T17:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T18:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T19:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T20:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T21:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T22:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T23:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-07T00:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-07T01:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-07T02:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-07T03:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-07T04:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-07T05:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-07T06:00:00Z,99814.47237427931958826914046,0,0,0
2024-01-07T07:00:00Z,99785.35938193365974716969175,0,0,0
2024-01-07T08:00:00Z,99805.73847657562163593930585,0,0,0
2024-01-07T09:00:00Z,99791.18198040279171538958150,0,0,0
2024-01-07T10:00:00Z,99805.73847657562163593930585,0,0,0
2024-01-07T11:00:00Z,99817.38367351388557237908533,0,0,0
2024-01-07T12:00:00Z,99808.64977581018762004925072,0,0,0
2024-01-07T13:00:00Z,99808.64977581018762004925072,0,0,0
2024-01-07T14:00:00Z,99826.11757121758352470891995,0,0,0
2024-01-07T15:00:00Z,99863.96446126694131813820327,0,0,0
2024-01-07T16:00:00Z,99869.78705973607328635809301,0,0,0
2024-01-07T17:00:00Z,99829.02887045214950881886482,0,0,0
2024-01-07T18:00:00Z,99823.20627198301754059897508,0,0,0
2024-01-07T19:00:00Z,99893.07745361260115923765198,0,0,0
2024-01-07T20:00:00Z,99869.78705973607328635809301,0,0,0
2024-01-07T21:00:00Z,99861.05316203237533402825840,0,0,0
2024-01-07T22:00:00Z,99837.76276815584746114869943,0,0,0
2024-01-07T23:00:00Z,99843.58536662497942936858917,0,0,0
2024-01-08T00:00:00Z,99852.31926432867738169842378,0,0,0
2024-01-08T01:00:00Z,99750.42379111886793785035330,0,0,0
2024-01-08T02:00:00Z,99744.60119264973596963046356,0,0,0
2024-01-08T03:00:00Z,99750.42379111886793785035330,0,0,0
2024-01-08T04:00:00Z,99767.89158652626384251002253,0,0,0
2024-01-08T05:00:00Z,99730.04469647690604908073920,0,0,0
2024-01-08T06:00:00Z,99753.33509035343392196029817,0,0,0
2024-01-08T07:00:00Z,99756.24638958799990607024304,0,0,0
2024-01-08T08:00:00Z,99730.04469647690604908073920,0,0,0
2024-01-08T09:00:00Z,99732.95599571147203319068408,0,0,0
2024-01-08T10:00:00Z,99730.04469647690604908073920,0,0,0
2024-01-08T11:00:00Z,99735.86729494603801730062895,0,0,0
2024-01-08T12:00:00Z,99692.19780642754825565145588,0,0,0
2024-01-08T13:00:00Z,99706.75430260037817620118024,0,0,0
2024-01-08T14:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-08T15:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-08T16:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-08T17:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-08T18:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-08T19:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-08T20:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-08T21:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-08T22:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-08T23:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-09T00:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-09T01:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-09T02:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-09T03:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-09T04:00:00Z,99695.83871894010151436424539,0,0,0
2024-01-09T05:00:00Z,99681.87890881932064558979805,0,0,0
2024-01-09T06:00:00Z,99681.87890881932064558979805,0,0,0
2024-01-09T07:00:00Z,99585.52704649857125811144716,0,0,0
2024-01-09T08:00:00Z,99599.69643801632852097591052,0,0,0
2024-01-09T09:00:00Z,99616.69970783763723641326656,0,0,0
2024-01-09T10:00:00Z,99628.03522105184304670483726,0,0,0
2024-01-09T11:00:00Z,99670.54339560511483529822736,0,0,0
2024-01-09T12:00:00Z,99642.20461256960030956930062,0,0,0
2024-01-09T13:00:00Z,99715.88544846193807646451013,0,0,0
2024-01-09T14:00:00Z,99602.53031631987997354880320,0,0,0
2024-01-09T15:00:00Z,99727.22096167614388675608082,0,0,0
2024-01-09T16:00:00Z,99781.06464944362148564104161,0,0,0
2024-01-09T17:00:00Z,99783.89852774717293821393429,0,0,0
2024-01-09T18:00:00Z,99786.73240605072439078682696,0,0,0
2024-01-09T19:00:00Z,99749.89198810455550733922221,0,0,0
2024-01-09T20:00:00Z,99786.73240605072439078682696,0,0,0
2024-01-09T21:00:00Z,99642.20461256960030956930062,0,0,0
2024-01-09T22:00:00Z,99562.85602007015963752830577,0,0,0
2024-01-09T23:00:00Z,99628.03522105184304670483726,0,0,0
2024-01-10T00:00:00Z,99602.53031631987997354880320,0,0,0
2024-01-10T01:00:00Z,99687.54666542642355073558340,0,0,0
2024-01-10T02:00:00Z,99594.02868140922561583012518,0,0,0
2024-01-10T03:00:00Z,99523.18172382043930150780835,0,0,0
2024-01-10T04:00:00Z,99599.69643801632852097591052,0,0,0
2024-01-10T05:00:00Z,99579.85928989146835296566181,0,0,0
2024-01-10T06:00:00Z,99613.86582953408578384037389,0,0,0
2024-01-10T07:00:00Z,99579.85928989146835296566181,0,0,0
2024-01-10T08:00:00Z,99551.52050685595382723673508,0,0,0
2024-01-10T09:00:00Z,99616.69970783763723641326656,0,0,0
2024-01-10T10:00:00Z,99599.69643801632852097591052,0,0,0
2024-01-10T11:00:00Z,99630.86909935539449927772993,0,0,0
2024-01-10T12:00:00Z,99605.36419462343142612169587,0,0,0
2024-01-10T13:00:00Z,99543.01887194529946951805706,0,0,0
2024-01-10T14:00:00Z,99579.85928989146835296566181,0,0,0
2024-01-10T15:00:00Z,99628.03522105184304670483726,0,0,0
2024-01-10T16:00:00Z,99636.53685596249740442351528,0,0,0
2024-01-10T17:00:00Z,99588.36092480212271068433983,0,0,0
2024-01-10T18:00:00Z,99630.86909935539449927772993,0,0,0
2024-01-10T19:00:00Z,99693.21442203352645588136874,0,0,0
2024-01-10T20:00:00Z,99713.20246896371466020645125,0,0,0
2024-01-10T21:00:00Z,99713.20246896371466020645125,0,0,0
2024-01-10T22:00:00Z,99713.20246896371466020645125,0,0,0
2024-01-10T23:00:00Z,99713.20246896371466020645125,0,0,0
2024-01-11T00:00:00Z,99713.20246896371466020645125,0,0,0
2024-01-11T01:00:00Z,99713.20246896371466020645125,0,0,0
2024-01-11T02:00:00Z,99713.20246896371466020645125,0,0,0
2024-01-11T03:00:00Z,99713.20246896371466020645125,0,0,0
2024-01-11T04:00:00Z,99713.20246896371466020645125,0,0,0
2024-01-11T05:00:00Z,99699.24022750120048502487050,0,0,0
2024-01-11T06:00:00Z,99612.05928545183330280829656,0,0,0
2024-01-11T07:00:00Z,99481.28787237778252948343564,0,0,0
2024-01-11T08:00:00Z,99595.71285881757695614268894,0,0,0
2024-01-11T09:00:00Z,99582.09083662236333392134926,0,0,0
2024-01-11T10:00:00Z,99625.68130764704692502963624,0,0,0
2024-01-11T11:00:00Z,99644.75213872034599613951179,0,0,0
2024-01-11T12:00:00Z,99587.53964550044878280988514,0,0,0
2024-01-11T13:00:00Z,99642.02773428130327169524385,0,0,0
2024-01-11T14:00:00Z,99712.86224969641410724621018,0,0,0
2024-01-11T15:00:00Z,99873.60211159993484945801840,0,0,0
2024-01-11T16:00:00Z,99794.59438286769584057424826,0,0,0
2024-01-11T17:00:00Z,99805.49200062386673835132000,0,0,0
2024-01-11T18:00:00Z,99810.94080950195218723985587,0,0,0
2024-01-11T19:00:00Z,99873.60211159993484945801840,0,0,0
2024-01-11T20:00:00Z,99859.98008940472122723667872,0,0,0
2024-01-11T21:00:00Z,99876.32651603897757390228633,0,0,0
2024-01-11T22:00:00Z,99810.94080950195218723985587,0,0,0
2024-01-11T23:00:00Z,99857.25568496567850279241078,0,0,0
2024-01-12T00:00:00Z,99884.49972935610574723509014,0,0,0
2024-01-12T01:00:00Z,99933.53900925887478723191299,0,0,0
2024-01-12T02:00:00Z,99851.80687608759305390387491,0,0,0
2024-01-12T03:00:00Z,99917.19258262461844056630537,0,0,0
2024-01-12T04:00:00Z,99988.02709803972927611727170,0,0,0
2024-01-12T05:00:00Z,99998.92471579590017389434345,0,0,0
2024-01-12T06:00:00Z,99925.36579594174661389910918,0,0,0
2024-01-12T07:00:00Z,99876.32651603897757390228633,0,0,0
2024-01-12T08:00:00Z,99900.84615599036209390069776,0,0,0
2024-01-12T09:00:00Z,99917.19258262461844056630537,0,0,0
2024-01-12T10:00:00Z,99870.87770716089212501375046,0,0,0
2024-01-12T11:00:00Z,99827.28723613620853390546349,0,0,0
2024-01-12T12:00:00Z,99780.97236067248221835290858,0,0,0
2024-01-12T13:00:00Z,99810.94080950195218723985587,0,0,0
2024-01-12T14:00:00Z,99889.94853823419119612362601,0,0,0
2024-01-12T15:00:00Z,99721.03546301354228057901399,0,0,0
2024-01-12T16:00:00Z,99734.65748520875590280035367,0,0,0
2024-01-12T17:00:00Z,99737.38188964779862724462161,0,0,0
2024-01-12T18:00:00Z,99952.60984033217385834178854,0,0,0
2024-01-12T19:00:00Z,99963.50745808834475611886028,0,0,0
2024-01-12T20:00:00Z,99947.16103145408840945325266,0,0,0
2024-01-12T21:00:00Z,99993.47590691781472500580757,0,0,0
2024-01-12T22:00:00Z,99988.02709803972927611727170,0,0,0
2024-01-12T23:00:00Z,99960.78305364930203167459234,0,0,0
2024-01-13T00:00:00Z,99938.98781813696023612044886,0,0,0
2024-01-13T01:00:00Z,99895.39734711227664501216188,0,0,0
2024-01-13T02:00:00Z,99862.70449384376395168094666,0,0,0
2024-01-13T03:00:00Z,99947.16103145408840945325266,0,0,0
2024-01-13T04:00:00Z,100047.96399569866921389116629,0,0,0
2024-01-13T05:00:00Z,100028.89316462537014278129074,0,0,0
2024-01-13T06:00:00Z,99979.85388472260110278446790,0,0,0
2024-01-13T07:00:00Z,99993.47590691781472500580757,0,0,0
2024-01-13T08:00:00Z,99985.30269360068655167300377,0,0,0
2024-01-13T09:00:00Z,99941.71222257600296056471679,0,0,0
2024-01-13T10:00:00Z,100004.37352467398562278287932,0,0,0
2024-01-13T11:00:00Z,99988.02709803972927611727170,0,0,0
2024-01-13T12:00:00Z,99933.53900925887478723191299,0,0,0
2024-01-13T13:00:00Z,99870.87770716089212501375046,0,0,0
2024-01-13T14:00:00Z,99832.73604501429398279399936,0,0,0
2024-01-13T15:00:00Z,99865.42889828280667612521459,0,0,0
2024-01-13T16:00:00Z,99917.19258262461844056630537,0,0,0
2024-01-13T17:00:00Z,99851.80687608759305390387491,0,0,0
2024-01-13T18:00:00Z,99906.29496486844754278923363,0,0,0
2024-01-13T19:00:00Z,99933.53900925887478723191299,0,0,0
2024-01-13T20:00:00Z,99985.30269360068655167300377,0,0,0
2024-01-13T21:00:00Z,100045.23959125962648944689836,0,0,0
2024-01-13T22:00:00Z,100197.80623984601905832590276,0,0,0
2024-01-13T23:00:00Z,100181.45981321176271166029515,0,0,0
2024-01-14T00:00:00Z,100238.67230643165992498992180,0,0,0
2024-01-14T01:00:00Z,100453.90025711603515608708873,0,0,0
2024-01-14T02:00:00Z,100715.44308326413670273681057,0,0,0
2024-01-14T03:00:00Z,100715.44308326413670273681057,0,0,0
2024-01-14T04:00:00Z,100658.23059004423948940718392,0,0,0
2024-01-14T05:00:00Z,100641.88416340998314274157630,0,0,0
2024-01-14T06:00:00Z,100680.02582555658128496132740,0,0,0
2024-01-14T07:00:00Z,100818.97045194776023161899213,0,0,0
2024-01-14T08:00:00Z,100734.51391433743577384668612,0,0,0
2024-01-14T09:00:00Z,100829.86806970393112939606387,0,0,0
2024-01-14T10:00:00Z,100363.99491062762524942624685,0,0,0
2024-01-14T11:00:00Z,100402.13657277422339164599795,0,0,0
2024-01-14T12:00:00Z,100421.20740384752246275587350,0,0,0
2024-01-14T13:00:00Z,100472.97108818933422719696428,0,0,0
2024-01-14T14:00:00Z,100472.97108818933422719696428,0,0,0
2024-01-14T15:00:00Z,100391.23895501805249386892620,0,0,0
2024-01-14T16:00:00Z,100459.34906599412060497562460,0,0,0
2024-01-14T17:00:00Z,100434.82942604273608497721318,0,0,0
2024-01-14T18:00:00Z,100391.23895501805249386892620,0,0,0
2024-01-14T19:00:00Z,100434.82942604273608497721318,0,0,0
2024-01-14T20:00:00Z,100415.75859496943701386733763,0,0,0
2024-01-14T21:00:00Z,100434.82942604273608497721318,0,0,0
2024-01-14T22:00:00Z,100396.68776389613794275746208,0,0,0
2024-01-14T23:00:00Z,100481.14430150646240052976809,0,0,0
2024-01-15T00:00:00Z,100497.49072814071874719537570,0,0,0
2024-01-15T01:00:00Z,100342.19967511528345387210336,0,0,0
2024-01-15T02:00:00Z,100350.37288843241162720490717,0,0,0
2024-01-15T03:00:00Z,100276.81396857825806720967290,0,0,0
2024-01-15T04:00:00Z,100363.99491062762524942624685,0,0,0
2024-01-15T05:00:00Z,100331.30205735911255609503162,0,0,0
2024-01-15T06:00:00Z,100317.68003516389893387369194,0,0,0
2024-01-15T07:00:00Z,100279.53837301730079165394084,0,0,0
2024-01-15T08:00:00Z,100298.60920409059986276381639,0,0,0
