ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-07T15:00:00Z,100552.54166751007504335915151,0,0,0
2024-01-07T16:00:00Z,100617.97959722056570030078458,0,0,0
2024-01-07T17:00:00Z,100579.48669739086531386452983,0,0,0
2024-01-07T18:00:00Z,100583.33598737383535250815531,0,0,0
2024-01-07T19:00:00Z,100633.37675715244585487528648,0,0,0
2024-01-07T20:00:00Z,100694.96539687996647317329408,0,0,0
2024-01-07T21:00:00Z,100671.86965698214624131154123,0,0,0
2024-01-07T22:00:00Z,100656.47249705026608673703933,0,0,0
2024-01-07T23:00:00Z,100714.21184679481666639142145,0,0,0
2024-01-08T00:00:00Z,100679.56823694808631859879218,0,0,0
2024-01-08T01:00:00Z,100656.47249705026608673703933,0,0,0
2024-01-08T02:00:00Z,100656.47249705026608673703933,0,0,0
2024-01-08T03:00:00Z,100625.67817718650577758803553,0,0,0
2024-01-08T04:00:00Z,100641.07533711838593216253743,0,0,0
2024-01-08T05:00:00Z,100629.52746716947581623166100,0,0,0
2024-01-08T06:00:00Z,100633.37675715244585487528648,0,0,0
2024-01-08T07:00:00Z,100683.41752693105635724241765,0,0,0
2024-01-08T08:00:00Z,100668.02036699917620266791575,0,0,0
2024-01-08T09:00:00Z,100702.66397684590655046054502,0,0,0
2024-01-08T10:00:00Z,100879.73131606252832806731686,0,0,0
2024-01-08T11:00:00Z,100945.16924577301898500894993,0,0,0
2024-01-08T12:00:00Z,101006.75788550053960330695752,0,0,0
2024-01-08T13:00:00Z,101102.99013507479056939759439,0,0,0
2024-01-08T14:00:00Z,101106.83942505776060804121986,0,0,0
2024-01-08T15:00:00Z,101095.29155510885049211034344,0,0,0
2024-01-08T16:00:00Z,101110.68871504073064668484534,0,0,0
2024-01-08T17:00:00Z,101072.19581521103026024859059,0,0,0
2024-01-08T18:00:00Z,101160.72948481934114905197651,0,0,0
2024-01-08T19:00:00Z,101141.48303490449095583384914,0,0,0
2024-01-08T20:00:00Z,101183.82522471716138091372936,0,0,0
2024-01-08T21:00:00Z,101272.35889432547226971711528,0,0,0
2024-01-08T22:00:00Z,101218.46883456389172870635863,0,0,0
2024-01-08T23:00:00Z,101199.22238464904153548823126,0,0,0
2024-01-09T00:00:00Z,101472.52197343991427918563996,0,0,0
2024-01-09T01:00:00Z,102030.66902097056988251133379,0,0,0
2024-01-09T02:00:00Z,103039.18299650872000714120816,0,0,0
2024-01-09T03:00:00Z,102677.34973810953637464041354,0,0,0
2024-01-09T04:00:00Z,102708.14405797329668378941733,0,0,0
2024-01-09T05:00:00Z,102719.69192792220679972029376,0,0,0
2024-01-09T06:00:00Z,102692.74689804141652921491543,0,0,0
2024-01-09T07:00:00Z,102561.87103862043521533164930,0,0,0
2024-01-09T08:00:00Z,102558.02174863746517668802382,0,0,0
2024-01-09T09:00:00Z,102477.18665899509436517188885,0,0,0
2024-01-09T10:00:00Z,102631.15825831389591091690784,0,0,0
2024-01-09T11:00:00Z,102496.43310890994455839001622,0,0,0
2024-01-09T12:00:00Z,102404.05014931866363094300483,0,0,0
2024-01-09T13:00:00Z,102507.98097885885467432089265,0,0,0
2024-01-09T14:00:00Z,102319.36576969332278078324439,0,0,0
2024-01-09T15:00:00Z,102369.40653947193328315037556,0,0,0
2024-01-09T16:00:00Z,102369.40653947193328315037556,0,0,0
2024-01-09T17:00:00Z,102434.84446918242394009200863,0,0,0
2024-01-09T18:00:00Z,102423.29659923351382416113221,0,0,0
2024-01-09T19:00:00Z,102211.58565017016169876173110,0,0,0
2024-01-09T20:00:00Z,102173.09275034046131232547635,0,0,0
2024-01-09T21:00:00Z,102030.66902097056988251133379,0,0,0
2024-01-09T22:00:00Z,102119.20269057888077131471971,0,0,0
2024-01-09T23:00:00Z,102246.22926001689204655436037,0,0,0
2024-01-10T00:00:00Z,102219.28423013610177604898205,0,0,0
2024-01-10T01:00:00Z,102296.27002979550254892149154,0,0,0
2024-01-10T02:00:00Z,102265.47570993174223977248774,0,0,0
2024-01-10T03:00:00Z,102007.57328107274965064958094,0,0,0
2024-01-10T04:00:00Z,102103.80553064700061674021781,0,0,0
2024-01-10T05:00:00Z,102169.24346035749127368185088,0,0,0
2024-01-10T06:00:00Z,102207.73636018719166011810562,0,0,0
2024-01-10T07:00:00Z,102165.39417037452123503822540,0,0,0
2024-01-10T08:00:00Z,102153.84630042561111910734898,0,0,0
2024-01-10T09:00:00Z,102277.02357988065235570336417,0,0,0
2024-01-10T10:00:00Z,102215.43494015313173740535657,0,0,0
2024-01-10T11:00:00Z,102315.51647971035274213961892,0,0,0
2024-01-10T12:00:00Z,102257.77712996580216248523680,0,0,0
2024-01-10T13:00:00Z,102126.90127054482084860197066,0,0,0
2024-01-10T14:00:00Z,102176.94204032343135096910183,0,0,0
2024-01-10T15:00:00Z,102207.73636018719166011810562,0,0,0
2024-01-10T16:00:00Z,102354.00937954005312857587366,0,0,0
2024-01-10T17:00:00Z,102238.53068005095196926710942,0,0,0
2024-01-10T18:00:00Z,102311.66718972738270349599344,0,0,0
2024-01-10T19:00:00Z,102434.84446918242394009200863,0,0,0
2024-01-10T20:00:00Z,102484.88523896103444245913980,0,0,0
2024-01-10T21:00:00Z,102504.13168887588463567726718,0,0,0
2024-01-10T22:00:00Z,102421.31719424273107306957526,0,0,0
