ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-07T13:00:00Z,100218.99901512368746676594684,0,0,0
2024-01-07T14:00:00Z,100227.66987956641451600579681,0,0,0
2024-01-07T15:00:00Z,100229.83759567709627831575930,0,0,0
2024-01-07T16:00:00Z,100242.84389234118685217553426,0,0,0
2024-01-07T17:00:00Z,100216.83129901300570445598434,0,0,0
2024-01-07T18:00:00Z,100203.82500234891513059620939,0,0,0
2024-01-07T19:00:00Z,100221.16673123436922907590933,0,0,0
2024-01-07T20:00:00Z,100266.68876955868623758512167,0,0,0
2024-01-07T21:00:00Z,100262.35333733732271296519669,0,0,0
2024-01-07T22:00:00Z,100240.67617623050508986557176,0,0,0
2024-01-07T23:00:00Z,100236.34074400914156524564678,0,0,0
2024-01-08T00:00:00Z,100249.34704067323213910542173,0,0,0
2024-01-08T01:00:00Z,100143.12895124982578591725960,0,0,0
2024-01-08T02:00:00Z,100164.80611235664340901688452,0,0,0
2024-01-08T03:00:00Z,100164.80611235664340901688452,0,0,0
2024-01-08T04:00:00Z,100184.31555735277926980654696,0,0,0
2024-01-08T05:00:00Z,100175.64469291005222056669699,0,0,0
2024-01-08T06:00:00Z,100199.48957012755160597628440,0,0,0
2024-01-08T07:00:00Z,100205.99271845959689290617188,0,0,0
2024-01-08T08:00:00Z,100176.74873864540594769225944,0,0,0
2024-01-08T09:00:00Z,100176.74873864540594769225944,0,0,0
2024-01-08T10:00:00Z,100176.74873864540594769225944,0,0,0
2024-01-08T11:00:00Z,100176.74873864540594769225944,0,0,0
2024-01-08T12:00:00Z,100176.74873864540594769225944,0,0,0
2024-01-08T13:00:00Z,100176.74873864540594769225944,0,0,0
2024-01-08T14:00:00Z,100176.74873864540594769225944,0,0,0
2024-01-08T15:00:00Z,100176.74873864540594769225944,0,0,0
2024-01-08T16:00:00Z,100176.74873864540594769225944,0,0,0
2024-01-08T17:00:00Z,100176.74873864540594769225944,0,0,0
2024-01-08T18:00:00Z,100176.74873864540594769225944,0,0,0
2024-01-08T19:00:00Z,100162.72158958002586336983978,0,0,0
2024-01-08T20:00:00Z,100188.20645251968549600440216,0,0,0
2024-01-08T21:00:00Z,100243.42365555561470004595396,0,0,0
2024-01-08T22:00:00Z,100232.80496266408985311488631,0,0,0
2024-01-08T23:00:00Z,100241.29991697730973065974043,0,0,0
2024-01-09T00:00:00Z,100394.20909461526752646711467,0,0,0
2024-01-09T01:00:00Z,100481.28237632577127130186944,0,0,0
2024-01-09T02:00:00Z,100568.35565803627501613662421,0,0,0
2024-01-09T03:00:00Z,100523.75714789187065902614006,0,0,0
2024-01-09T04:00:00Z,100559.86070372305513859177009,0,0,0
2024-01-09T05:00:00Z,100615.07790675898434263332190,0,0,0
2024-01-09T06:00:00Z,100600.21173671084955692982718,0,0,0
2024-01-09T07:00:00Z,100525.88088647017562841235359,0,0,0
2024-01-09T08:00:00Z,100576.85061234949489368147834,0,0,0
2024-01-09T09:00:00Z,100544.99453367492035288827537,0,0,0
2024-01-09T10:00:00Z,100657.55267832508373035759252,0,0,0
2024-01-09T11:00:00Z,100740.37848287897753641992023,0,0,0
2024-01-09T12:00:00Z,100704.27492704779305685429020,0,0,0
2024-01-09T13:00:00Z,100725.51231283084275071642551,0,0,0
2024-01-09T14:00:00Z,100719.14109709592784255778492,0,0,0
2024-01-09T15:00:00Z,100759.49213008372226089584201,0,0,0
2024-01-09T16:00:00Z,100846.56541179422600573059678,0,0,0
2024-01-09T17:00:00Z,100827.45176458948128125467500,0,0,0
2024-01-09T18:00:00Z,100772.23456155355207721312319,0,0,0
2024-01-09T19:00:00Z,100691.53249557796324053700901,0,0,0
2024-01-09T20:00:00Z,100649.05772401186385281273839,0,0,0
2024-01-09T21:00:00Z,100515.26219357865078148128594,0,0,0
2024-01-09T22:00:00Z,100530.12836362678556718478066,0,0,0
2024-01-09T23:00:00Z,100564.10818087966507736419715,0,0,0
2024-01-10T00:00:00Z,100523.75714789187065902614006,0,0,0
2024-01-10T01:00:00Z,100629.94407680711912833681661,0,0,0
2024-01-10T02:00:00Z,100551.36574940983526104691596,0,0,0
2024-01-10T03:00:00Z,100479.15863774746630191565591,0,0,0
2024-01-10T04:00:00Z,100525.88088647017562841235359,0,0,0
2024-01-10T05:00:00Z,100568.35565803627501613662421,0,0,0
2024-01-10T06:00:00Z,100568.35565803627501613662421,0,0,0
2024-01-10T07:00:00Z,100549.24201083153029166070243,0,0,0
2024-01-10T08:00:00Z,100519.50967073526072025371300,0,0,0
